id,title,mean,rank,popularity,num_list_users,num_scoring_users,status,start_date,end_date,num_episodes,genres,studios,ranking_type,ranking_date,start_year,score_bucket,genre
52991,Sousou no Frieren,9.3,1,152,1090110,638750,finished_airing,2023-09-29,2024-03-22,28,"adventure, drama, fantasy, shounen",madhouse,all,2025-04-16,2023.0,9+,adventure
52991,Sousou no Frieren,9.3,1,152,1090110,638750,finished_airing,2023-09-29,2024-03-22,28,"adventure, drama, fantasy, shounen",madhouse,all,2025-04-16,2023.0,9+,drama
52991,Sousou no Frieren,9.3,1,152,1090110,638750,finished_airing,2023-09-29,2024-03-22,28,"adventure, drama, fantasy, shounen",madhouse,all,2025-04-16,2023.0,9+,fantasy
52991,Sousou no Frieren,9.3,1,152,1090110,638750,finished_airing,2023-09-29,2024-03-22,28,"adventure, drama, fantasy, shounen",madhouse,all,2025-04-16,2023.0,9+,shounen
5114,Fullmetal Alchemist: Brotherhood,9.1,2,3,3508232,2209390,finished_airing,2009-04-05,2010-07-04,64,"action, adventure, drama, fantasy, military, shounen",bones,all,2025-04-16,2009.0,9+,action
5114,Fullmetal Alchemist: Brotherhood,9.1,2,3,3508232,2209390,finished_airing,2009-04-05,2010-07-04,64,"action, adventure, drama, fantasy, military, shounen",bones,all,2025-04-16,2009.0,9+,adventure
5114,Fullmetal Alchemist: Brotherhood,9.1,2,3,3508232,2209390,finished_airing,2009-04-05,2010-07-04,64,"action, adventure, drama, fantasy, military, shounen",bones,all,2025-04-16,2009.0,9+,drama
5114,Fullmetal Alchemist: Brotherhood,9.1,2,3,3508232,2209390,finished_airing,2009-04-05,2010-07-04,64,"action, adventure, drama, fantasy, military, shounen",bones,all,2025-04-16,2009.0,9+,fantasy
5114,Fullmetal Alchemist: Brotherhood,9.1,2,3,3508232,2209390,finished_airing,2009-04-05,2010-07-04,64,"action, adventure, drama, fantasy, military, shounen",bones,all,2025-04-16,2009.0,9+,military
5114,Fullmetal Alchemist: Brotherhood,9.1,2,3,3508232,2209390,finished_airing,2009-04-05,2010-07-04,64,"action, adventure, drama, fantasy, military, shounen",bones,all,2025-04-16,2009.0,9+,shounen
9253,Steins;Gate,9.07,3,14,2687350,1458482,finished_airing,2011-04-06,2011-09-14,24,"drama, psychological, sci-fi, suspense, time travel",white fox,all,2025-04-16,2011.0,9+,drama
9253,Steins;Gate,9.07,3,14,2687350,1458482,finished_airing,2011-04-06,2011-09-14,24,"drama, psychological, sci-fi, suspense, time travel",white fox,all,2025-04-16,2011.0,9+,psychological
9253,Steins;Gate,9.07,3,14,2687350,1458482,finished_airing,2011-04-06,2011-09-14,24,"drama, psychological, sci-fi, suspense, time travel",white fox,all,2025-04-16,2011.0,9+,sci-fi
9253,Steins;Gate,9.07,3,14,2687350,1458482,finished_airing,2011-04-06,2011-09-14,24,"drama, psychological, sci-fi, suspense, time travel",white fox,all,2025-04-16,2011.0,9+,suspense
9253,Steins;Gate,9.07,3,14,2687350,1458482,finished_airing,2011-04-06,2011-09-14,24,"drama, psychological, sci-fi, suspense, time travel",white fox,all,2025-04-16,2011.0,9+,time travel
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,action
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,drama
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,gore
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,military
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,shounen
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,survival
38524,Shingeki no Kyojin Season 3 Part 2,9.05,4,21,2431852,1685447,finished_airing,2019-04-29,2019-07-01,10,"action, drama, gore, military, shounen, survival, suspense",wit studio,all,2025-04-16,2019.0,9+,suspense
60022,One Piece Fan Letter,9.05,5,2174,104341,77005,finished_airing,2024-10-20,2024-10-20,1,"action, adventure, fantasy, shounen",toei animation,all,2025-04-16,2024.0,9+,action
60022,One Piece Fan Letter,9.05,5,2174,104341,77005,finished_airing,2024-10-20,2024-10-20,1,"action, adventure, fantasy, shounen",toei animation,all,2025-04-16,2024.0,9+,adventure
60022,One Piece Fan Letter,9.05,5,2174,104341,77005,finished_airing,2024-10-20,2024-10-20,1,"action, adventure, fantasy, shounen",toei animation,all,2025-04-16,2024.0,9+,fantasy
60022,One Piece Fan Letter,9.05,5,2174,104341,77005,finished_airing,2024-10-20,2024-10-20,1,"action, adventure, fantasy, shounen",toei animation,all,2025-04-16,2024.0,9+,shounen
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,action
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,comedy
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,gag humor
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,historical
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,parody
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,samurai
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,sci-fi
28977,Gintama°,9.05,6,344,663557,262500,finished_airing,2015-04-08,2016-03-30,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2015.0,9+,shounen
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,action
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,comedy
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,drama
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,gag humor
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,historical
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,parody
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,samurai
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,sci-fi
39486,Gintama: The Final,9.04,7,1528,167882,79546,finished_airing,2021-01-08,2021-01-08,1,"action, comedy, drama, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2021.0,9+,shounen
11061,Hunter x Hunter (2011),9.03,8,8,3007485,1867064,finished_airing,2011-10-02,2014-09-24,148,"action, adventure, fantasy, shounen",madhouse,all,2025-04-16,2011.0,9+,action
11061,Hunter x Hunter (2011),9.03,8,8,3007485,1867064,finished_airing,2011-10-02,2014-09-24,148,"action, adventure, fantasy, shounen",madhouse,all,2025-04-16,2011.0,9+,adventure
11061,Hunter x Hunter (2011),9.03,8,8,3007485,1867064,finished_airing,2011-10-02,2014-09-24,148,"action, adventure, fantasy, shounen",madhouse,all,2025-04-16,2011.0,9+,fantasy
11061,Hunter x Hunter (2011),9.03,8,8,3007485,1867064,finished_airing,2011-10-02,2014-09-24,148,"action, adventure, fantasy, shounen",madhouse,all,2025-04-16,2011.0,9+,shounen
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,action
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,comedy
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,gag humor
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,historical
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,parody
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,samurai
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,sci-fi
9969,Gintama',9.02,9,400,586831,247745,finished_airing,2011-04-04,2012-03-26,51,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2011.0,9+,shounen
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,action
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,comedy
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,gag humor
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,historical
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,parody
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,samurai
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,sci-fi
15417,Gintama': Enchousen,9.02,10,752,342880,172697,finished_airing,2012-10-04,2013-03-28,13,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2012.0,9+,shounen
820,Ginga Eiyuu Densetsu,9.01,11,754,342326,83536,finished_airing,1988-01-08,1997-03-17,110,"adult cast, drama, military, sci-fi, space","k-factory, kitty film mitaka studio",all,2025-04-16,1988.0,9+,adult cast
820,Ginga Eiyuu Densetsu,9.01,11,754,342326,83536,finished_airing,1988-01-08,1997-03-17,110,"adult cast, drama, military, sci-fi, space","k-factory, kitty film mitaka studio",all,2025-04-16,1988.0,9+,drama
820,Ginga Eiyuu Densetsu,9.01,11,754,342326,83536,finished_airing,1988-01-08,1997-03-17,110,"adult cast, drama, military, sci-fi, space","k-factory, kitty film mitaka studio",all,2025-04-16,1988.0,9+,military
820,Ginga Eiyuu Densetsu,9.01,11,754,342326,83536,finished_airing,1988-01-08,1997-03-17,110,"adult cast, drama, military, sci-fi, space","k-factory, kitty film mitaka studio",all,2025-04-16,1988.0,9+,sci-fi
820,Ginga Eiyuu Densetsu,9.01,11,754,342326,83536,finished_airing,1988-01-08,1997-03-17,110,"adult cast, drama, military, sci-fi, space","k-factory, kitty film mitaka studio",all,2025-04-16,1988.0,9+,space
41467,Bleach: Sennen Kessen-hen,9.0,12,369,629332,333682,finished_airing,2022-10-11,2022-12-27,13,"action, adventure, shounen, supernatural",pierrot,all,2025-04-16,2022.0,8-8.9,action
41467,Bleach: Sennen Kessen-hen,9.0,12,369,629332,333682,finished_airing,2022-10-11,2022-12-27,13,"action, adventure, shounen, supernatural",pierrot,all,2025-04-16,2022.0,8-8.9,adventure
41467,Bleach: Sennen Kessen-hen,9.0,12,369,629332,333682,finished_airing,2022-10-11,2022-12-27,13,"action, adventure, shounen, supernatural",pierrot,all,2025-04-16,2022.0,8-8.9,shounen
41467,Bleach: Sennen Kessen-hen,9.0,12,369,629332,333682,finished_airing,2022-10-11,2022-12-27,13,"action, adventure, shounen, supernatural",pierrot,all,2025-04-16,2022.0,8-8.9,supernatural
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,action
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,comedy
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,gag humor
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,historical
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,parody
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,samurai
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,sci-fi
34096,Gintama.,8.98,13,782,332891,153289,finished_airing,2017-01-09,2017-03-27,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2017.0,8-8.9,shounen
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,8.98,14,167,1022705,579734,finished_airing,2022-04-09,2022-06-25,13,"comedy, romance, school, seinen",a-1 pictures,all,2025-04-16,2022.0,8-8.9,comedy
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,8.98,14,167,1022705,579734,finished_airing,2022-04-09,2022-06-25,13,"comedy, romance, school, seinen",a-1 pictures,all,2025-04-16,2022.0,8-8.9,romance
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,8.98,14,167,1022705,579734,finished_airing,2022-04-09,2022-06-25,13,"comedy, romance, school, seinen",a-1 pictures,all,2025-04-16,2022.0,8-8.9,school
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,8.98,14,167,1022705,579734,finished_airing,2022-04-09,2022-06-25,13,"comedy, romance, school, seinen",a-1 pictures,all,2025-04-16,2022.0,8-8.9,seinen
42938,Fruits Basket: The Final,8.95,15,458,523348,259441,finished_airing,2021-04-06,2021-06-29,13,"drama, romance, shoujo, supernatural",tms entertainment,all,2025-04-16,2021.0,8-8.9,drama
42938,Fruits Basket: The Final,8.95,15,458,523348,259441,finished_airing,2021-04-06,2021-06-29,13,"drama, romance, shoujo, supernatural",tms entertainment,all,2025-04-16,2021.0,8-8.9,romance
42938,Fruits Basket: The Final,8.95,15,458,523348,259441,finished_airing,2021-04-06,2021-06-29,13,"drama, romance, shoujo, supernatural",tms entertainment,all,2025-04-16,2021.0,8-8.9,shoujo
42938,Fruits Basket: The Final,8.95,15,458,523348,259441,finished_airing,2021-04-06,2021-06-29,13,"drama, romance, shoujo, supernatural",tms entertainment,all,2025-04-16,2021.0,8-8.9,supernatural
4181,Clannad: After Story,8.93,16,120,1239580,679482,finished_airing,2008-10-03,2009-03-27,24,"drama, romance",kyoto animation,all,2025-04-16,2008.0,8-8.9,drama
4181,Clannad: After Story,8.93,16,120,1239580,679482,finished_airing,2008-10-03,2009-03-27,24,"drama, romance",kyoto animation,all,2025-04-16,2008.0,8-8.9,romance
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,action
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,comedy
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,gag humor
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,historical
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,parody
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,samurai
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,sci-fi
918,Gintama,8.93,17,145,1111896,410341,finished_airing,2006-04-04,2010-03-25,201,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",sunrise,all,2025-04-16,2006.0,8-8.9,shounen
28851,Koe no Katachi,8.93,18,20,2467291,1700879,finished_airing,2016-09-17,2016-09-17,1,"award winning, drama, shounen",kyoto animation,all,2025-04-16,2016.0,8-8.9,award winning
28851,Koe no Katachi,8.93,18,20,2467291,1700879,finished_airing,2016-09-17,2016-09-17,1,"award winning, drama, shounen",kyoto animation,all,2025-04-16,2016.0,8-8.9,drama
28851,Koe no Katachi,8.93,18,20,2467291,1700879,finished_airing,2016-09-17,2016-09-17,1,"award winning, drama, shounen",kyoto animation,all,2025-04-16,2016.0,8-8.9,shounen
35180,3-gatsu no Lion 2nd Season,8.91,19,589,421963,207768,finished_airing,2017-10-14,2018-03-31,22,"childcare, drama, seinen, strategy game",shaft,all,2025-04-16,2017.0,8-8.9,childcare
35180,3-gatsu no Lion 2nd Season,8.91,19,589,421963,207768,finished_airing,2017-10-14,2018-03-31,22,"childcare, drama, seinen, strategy game",shaft,all,2025-04-16,2017.0,8-8.9,drama
35180,3-gatsu no Lion 2nd Season,8.91,19,589,421963,207768,finished_airing,2017-10-14,2018-03-31,22,"childcare, drama, seinen, strategy game",shaft,all,2025-04-16,2017.0,8-8.9,seinen
35180,3-gatsu no Lion 2nd Season,8.91,19,589,421963,207768,finished_airing,2017-10-14,2018-03-31,22,"childcare, drama, seinen, strategy game",shaft,all,2025-04-16,2017.0,8-8.9,strategy game
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,action
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,award winning
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,drama
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,mecha
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,military
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,sci-fi
2904,Code Geass: Hangyaku no Lelouch R2,8.91,20,47,1865088,1243309,finished_airing,2008-04-06,2008-09-28,25,"action, award winning, drama, mecha, military, sci-fi, super power",sunrise,all,2025-04-16,2008.0,8-8.9,super power
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,action
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,comedy
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,gag humor
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,historical
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,parody
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,samurai
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,sci-fi
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,shounen
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,time travel
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,action
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,comedy
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,gag humor
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,historical
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,parody
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,samurai
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,sci-fi
